seed,sample,cluster,PC1,PC2
171,3,0,6.308426186956661,-3.807696460227548
9,1,0,6.103117475793441,-4.103988822015754
36,1,0,5.543671337136631,-4.788627123382006
157,4,0,5.916916228749438,-4.389568222461423
131,0,0,6.101787562400515,-4.453111496960052
27,4,0,6.0907363358060955,-4.280750307850185
221,0,0,5.569133579817161,-5.258340498703063
100,4,0,5.410333142899378,-3.94674670189662
107,1,0,6.121364433871789,-4.385495268131486
81,2,1,-3.769111859496772,7.15368418962229
64,4,0,5.645477153526507,-5.088173770709953
74,1,0,6.088662208180569,-3.8789765664686366
44,2,0,5.96753731278277,-4.820435598681543
188,2,0,5.093566674055766,-4.044512353751024
183,3,0,6.131010030444939,-3.8753250496142155
31,0,0,6.30674955959124,-4.1185905464452945
228,3,1,-9.259318932271661,9.784837192677854
79,4,1,-8.74290152750781,9.664259565083668
90,0,1,-4.358657947365866,6.004154467507071
165,2,0,5.757108132737105,-4.774399945672742
128,4,1,-5.549051843642557,8.663097525171054
199,3,0,5.365092259571885,-4.509345008977107
190,0,0,5.408766855891264,-4.631050821096751
182,0,1,-5.56360988717857,5.942511707380326
223,3,1,-4.453544133646667,6.63221256208625
161,1,0,6.6411360790105,-4.292480085203933
92,3,0,5.973999220416953,-3.9775034680922667
127,4,0,5.634585503116203,-4.544424179626556
54,1,1,-6.666153431894859,8.918668704018694
142,4,0,5.099581651050765,-5.510004578457233
3,3,1,-3.709118687858701,4.867669934273046
207,3,0,5.741799655948359,-5.332613382426099
186,0,0,6.754378189393221,-4.427961631775591
186,1,0,6.896932597033188,-3.6957006879438867
87,0,0,6.454955421189141,-3.5870390895028406
153,4,0,6.989176493644724,-4.3398063598771515
28,0,0,6.944279680877058,-4.350544987084817
162,2,0,6.38580111564589,-4.572834922400721
239,0,0,4.016264707488679,-2.4002987117946497
226,1,1,-4.669010791089457,6.858509124337361
239,3,1,-6.067557436456309,9.447314672245048
197,3,0,5.551605746797769,-4.972544726965183
216,1,0,5.924362468059444,-3.739598431606022
153,2,0,5.130322380112621,-4.626915775527767
15,2,0,5.431593942363676,-4.302383733829536
51,0,1,-4.476604198159589,7.160775807585789
197,4,0,5.737086755819581,-4.292465952176733
169,1,1,-4.238661451178958,7.220597405331832
159,1,0,4.8136930813549395,-4.254308902450671
8,2,0,5.564443837404447,-4.658804451635458
23,2,0,5.59139855957666,-4.133250253568024
38,0,0,6.209079591622314,-4.5988496545954
83,1,0,6.529495538123399,-4.975511650710435
45,0,1,-5.109731186152235,7.945749087042486
171,0,0,5.828927386447592,-4.1529011695626386
125,1,0,6.653516498460122,-4.430603345379361
183,0,0,6.06115906448304,-3.8693580583723834
137,1,0,5.481584687612765,-4.894049158468886
91,1,1,-4.109102897313431,7.391492707064099
182,1,0,6.615953762694692,-4.744579316726466
9,3,0,5.253157701090115,-4.66113142301776
93,2,0,6.245439143923696,-4.549758786902414
194,0,1,-9.590622853585918,7.057563214714336
139,4,1,-5.713460456125503,7.543658425870107
157,3,0,5.726067438841731,-4.595068271208975
193,2,1,-5.35448738079124,7.8357993817964555
167,2,0,6.4038070039875,-4.395973021086216
42,4,0,6.969900439206469,-3.9869597982833747
31,3,0,6.275593497928317,-4.310763822575231
74,0,0,5.531421746337232,-5.09894112741446
114,3,0,6.663559910842273,-3.4398020982200057
94,1,1,-10.388951962066221,9.007057221790111
42,2,0,5.586995027444984,-3.287218683177549
104,2,0,5.796596874050081,-3.59954882797047
100,2,0,6.493384955005284,-4.1451919137106135
206,1,0,6.079489238104914,-4.919347355391175
240,2,0,6.678987137678586,-4.456103439148442
233,0,0,5.866740284879744,-4.963789440739571
11,0,1,-3.578791958221124,4.981726640819948
34,1,0,5.025103820485787,-5.15503721961586
191,1,-1,-0.4124565855737372,2.8788299328806124
189,3,-1,-0.3453807014089659,0.5132959824972732
21,0,0,5.6391262172990375,-4.339636421908878
25,2,0,5.611739309261572,-3.8996159310458025
135,3,0,4.798789231072759,-5.709353123499532
108,0,0,5.579408948467086,-4.3812426733528405
215,3,1,-4.614357697161778,8.026736126006165
246,1,1,-4.659795232533293,5.251990480739722
224,1,0,6.805674401637754,-3.4690943119476882
22,3,0,6.507529614755243,-3.877501861257311
39,2,0,5.7138088278329136,-4.301715496970237
100,1,0,6.7214104697764565,-4.2123099841447775
190,1,0,5.82997306161913,-4.468837921625329
75,2,0,6.1063108059662135,-4.675074876625807
162,0,0,6.459195019512269,-4.45629123550204
163,1,1,-8.708860870939514,7.5171812410425884
71,3,1,-4.760530702936609,6.545406371028353
163,2,1,-4.238124513701823,5.981126232002472
152,1,1,-8.783814430945574,7.012428408180646
197,0,1,-5.20012033883915,8.545075715145295
238,1,1,-5.100141352729209,4.737373420686171
173,2,1,-3.7392646445019158,5.586943000638902
194,1,1,-9.20757512699874,9.00391076999916
247,4,0,6.073489128291566,-4.60524518752556
104,0,0,5.859808081290163,-4.669884479021978
215,1,1,-5.561959014782621,8.640409470786944
197,2,0,5.9395650177928525,-3.9722879625233314
244,2,0,6.041979052199404,-5.139925072083393
134,4,0,6.177680578874301,-4.406389704507501
120,1,1,-9.418175051319949,10.242959877480734
128,1,0,5.483341827219013,-2.725137161116998
68,4,0,5.020767858901619,-4.305867041885846
82,1,1,-4.23777990706225,6.716528597770275
205,4,0,5.2652264797487,-4.22314043212642
196,0,0,6.018815843356151,-4.232316970526103
82,2,1,-4.506531533188695,6.183859621631027
117,4,0,6.138123778978871,-4.0607668080245105
206,4,0,5.5154713714909995,-5.386498991715087
199,0,0,5.211051483070166,-4.439610507370226
123,3,1,-5.462165888074313,7.0244613542274115
117,2,0,5.056096836371376,-4.186108449329927
12,2,1,-8.510886924958244,8.424278933297124
39,3,0,4.886278183650837,-4.879969775339184
245,1,1,-4.334227675621004,6.952142288899491
78,2,0,5.862919849325401,-4.660833522525148
19,0,0,5.903486325397158,-4.319377719991283
60,3,0,6.375310136012562,-4.249622795664409
67,3,0,5.4236229967518454,-4.120292961969787
90,4,1,-2.9441327332355054,4.791390277206134
167,4,1,-5.8550608792088,7.460678665343684
18,3,0,7.41752892302777,-3.998484780965384
134,2,0,6.565100711595219,-4.582241435738229
179,3,0,7.632133661727874,-3.946848253460731
101,4,0,4.441185490958229,-5.127900262111103
50,3,1,-5.177587672164494,6.187761035522671
223,0,1,-4.491771497760535,6.081385600353369
220,3,0,5.483465094075105,-4.455037703685536
111,2,1,-9.591935238638571,6.719113653301714
37,0,0,5.78423230234958,-4.1054413975218
88,4,0,4.900500067570961,-4.217479151446348
174,2,1,-4.118792009449553,6.650602092713983
21,4,0,5.686045555434614,-4.66038422066248
54,3,-1,0.5854781851890506,2.284263970569674
197,1,0,5.597561149757641,-4.3066792391820305
219,0,-1,2.5642867094124253,-2.629469166216534
132,1,1,-5.154979153003093,7.0454296454050995
8,1,0,5.9158117383366156,-4.116304806921533
58,4,0,4.245095993032357,-4.265923326070071
218,4,0,6.034593707299944,-4.575679866824714
120,4,1,-3.624234386783339,7.230693449349684
106,2,0,5.809958183233402,-5.229621039663341
231,2,-1,0.519650003100352,-0.1579510706003183
93,0,0,6.068467221928599,-4.175254944494202
31,1,1,-8.575172981183156,7.755067966395526
175,4,0,5.941054306635802,-3.932899664237167
122,0,1,-4.913847886543605,6.936861083377405
91,2,0,6.461594816180064,-4.082301466657257
108,1,0,4.2923323023666,-4.844650252155421
70,2,1,-4.055143910322765,5.524121467015853
74,4,0,6.513283701516211,-4.59470055904441
87,2,0,6.492112678478654,-4.341188547795735
4,1,0,6.015937456890534,-4.594296825271128
81,0,0,5.547776858892584,-5.163999844888727
136,4,1,-3.761678275395322,5.655302181132167
119,4,1,-4.497501529837903,5.33951205829636
8,0,-1,-0.4079152961900597,0.3996275414066946
159,4,0,4.86088350442469,-3.6915377117875314
96,2,0,5.538852364665184,-4.512232377233115
208,1,0,5.058532319600135,-5.030327707381981
94,3,1,-3.7882926007039934,5.542622382468306
155,0,1,-4.5847975935342,7.833022788063107
10,3,1,-5.202430580685013,7.278318358565265
221,3,1,-8.44240154710191,9.230102190854819
161,0,0,5.9594782613361215,-5.018993365714965
